timestamp	outcome	moves_count	white_username	white_rating	black_username	black_rating	time_class	service	eco_name	eco_code	eco_category	white_acl	black_acl	white_opening_score	white_advantage_capitalization_winrate	white_resourcefulness_windrawrate	white_tactics_score	white_inaccuracies_per_game	white_inaccuracies_per_opening	white_inaccuracies_per_middlegame	white_inaccuracies_per_endgame	white_mistakes_per_game	white_mistakes_per_opening	white_mistakes_per_middlegame	white_mistakes_per_endgame	white_blunders_per_game	white_blunders_per_opening	white_blunders_per_middlegame	white_blunders_per_endgame	white_endgame_winrate	white_endgame_winrate_with_equal	white_endgame_winrate_with_advantage	white_endgame_winrate_with_disadvantage	white_long_thinking_outcome_score	white_time_advantage_score	white_significant_time_advantage_winrate	white_significant_time_disadvantage_winrate	black_opening_score	black_advantage_capitalization_winrate	black_resourcefulness_windrawrate	black_tactics_score	black_inaccuracies_per_game	black_inaccuracies_per_opening	black_inaccuracies_per_middlegame	black_inaccuracies_per_endgame	black_mistakes_per_game	black_mistakes_per_opening	black_mistakes_per_middlegame	black_mistakes_per_endgame	black_blunders_per_game	black_blunders_per_opening	black_blunders_per_middlegame	black_blunders_per_endgame	black_endgame_winrate	black_endgame_winrate_with_equal	black_endgame_winrate_with_advantage	black_endgame_winrate_with_disadvantage	black_long_thinking_outcome_score	black_time_advantage_score	black_significant_time_advantage_winrate	black_significant_time_disadvantage_winrate
1640065165	0	57	gun_cikal	1899	ieshuaganocry	1921	blitz	SERVICE_LICHESS	Russian Game: Urusov Gambit	C42	Russian Game	-19	-10	1	0	0	0.2807	0.1404	0.3750	0.0000	0.1515	0.0526	0.0000	0.1250	0.0303	0.1404	0.0000	0.1250	0.1818	0.0000	None	0.0000	None	0.7500	0.8598	0	None	1	1	1	0.6421	0.2105	0.0000	0.3333	0.2059	0.0175	0.1250	0.0000	0.0000	0.0526	0.0000	0.2000	0.0000	1.0000	None	None	1.0000	0.7143	0.1402	None	1
1640057843	1	30	ieshuaganocry	1915	shoukaku24	1880	blitz	SERVICE_LICHESS	Scandinavian Defense: Mieses-Kotroc Variation	B01	Scandinavian Defense	-10	-9	1	1	None	0.9355	0.1613	0.0000	0.2174	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.0000	None	1	1	None	0	0.6000	0.1000	0.0000	0.1364	None	0.0333	0.0000	0.0455	None	0.0667	0.0000	0.0909	None	None	None	None	None	None	1.0000	0	None
1640190297	0	57	ieshuaganocry	1905	cdozaret	1939	blitz	SERVICE_LICHESS	King's Gambit Accepted, King's Knight Gambit	C34	King's Gambit Accepted, King's Knight Gambit	-45	-9	1	None	0	0.2684	0.2982	0.2500	0.3333	0.2500	0.1053	0.0000	0.1515	0.0625	0.1053	0.0000	0.0606	0.2500	0.0000	None	None	0.0000	0.5000	0.5810	None	None	0	1	None	0.5509	0.1228	0.1250	0.1562	0.0588	0.1228	0.1250	0.1562	0.0588	0.0526	0.0000	0.0938	0.0000	1.0000	None	1.0000	None	0.6000	0.4190	None	None
1640179706	0	89	ieshuaganocry	1911	marathon_chess	1973	blitz	SERVICE_LICHESS	Sicilian Defense	B50	Sicilian Defense	-19	0	1	None	0	0.4022	0.1461	0.1250	0.2692	0.0909	0.0449	0.0000	0.0385	0.0545	0.1011	0.0000	0.0385	0.1454	0.0000	None	None	0.0000	0.8000	0.3466	0	None	1	1	None	0.8921	0.1011	0.1250	0.3077	0.0000	0.0112	0.0000	0.0000	0.0182	0.0112	0.0000	0.0000	0.0182	1.0000	None	1.0000	None	0.6667	0.6534	None	1
1640178561	0	48	hamma20	1849	ieshuaganocry	1915	blitz	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	-20	-9	1	None	0	0.4833	0.1667	0.1250	0.1111	0.2273	0.0417	0.0000	0.0556	0.0455	0.0833	0.0000	0.0556	0.1364	0.0000	None	None	0.0000	0.6667	0.4023	None	None	1	1	None	0.9083	0.1667	0.1250	0.1667	0.1818	0.0208	0.0000	0.0000	0.0455	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.3333	0.5977	None	None
1640178130	2	88	ieshuaganocry	1911	hamma20	1853	blitz	SERVICE_LICHESS	Robatsch (Modern) Defense	B06	Robatsch (Modern) Defense	-10	-19	1	0	1	0.7227	0.1818	0.1250	0.2692	0.1482	0.0795	0.0000	0.1154	0.0741	0.0227	0.0000	0.0385	0.0185	0.0000	None	None	0.0000	0.4000	0.7485	None	None	0	0	1	0.7977	0.1954	0.1250	0.2000	0.2037	0.1034	0.1250	0.0800	0.1111	0.0000	0.0000	0.0000	0.0000	0.0000	None	0.0000	None	0.5000	0.2515	None	None
1640177427	0	45	hamma20	1852	ieshuaganocry	1912	blitz	SERVICE_LICHESS	Modern Defense	A40	Modern Defense	-39	-10	1	0	0	0.3022	0.1778	0.1250	0.2609	0.0714	0.0222	0.0000	0.0435	0.0000	0.2667	0.0000	0.3044	0.3571	0.0000	None	None	0.0000	0.3333	0.3176	None	None	0	1	1	0.6356	0.1111	0.2500	0.1364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.1364	0.0000	1.0000	None	1.0000	None	0.5000	0.6824	None	None
1640176945	1	36	ieshuaganocry	1907	a1d376	1835	blitz	SERVICE_LICHESS	Caro-Kann Defense: Advance Variation, Short Variation	B12	Caro-Kann Defense	0	-20	1	1	None	0.9892	0.0270	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	1.0000	0.0294	None	None	1	None	0	0.4111	0.2222	0.1250	0.2353	0.2727	0.0833	0.0000	0.0588	0.1818	0.0833	0.0000	0.0588	0.1818	0.0000	None	None	0.0000	1.0000	0.9706	None	None
1640176554	1	22	kor13	1902	ieshuaganocry	1902	blitz	SERVICE_LICHESS	Grünfeld Defense: Three Knights Variation, Hungarian Variation	D93	Grünfeld Defense	-20	-60	1	1	None	0.6909	0.2273	0.2500	0.2143	None	0.1818	0.0000	0.2857	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.0000	0.0541	None	1	1	None	0	0.2714	0.3810	0.3750	0.3846	None	0.1429	0.0000	0.2308	None	0.0952	0.0000	0.1538	None	None	None	None	None	0.2500	0.9460	0	None
1640153656	0	19	ieshuaganocry	1908	adasha05	2005	blitz	SERVICE_LICHESS	Sicilian Defense: French Variation	B40	Sicilian Defense	-10	0	1	None	0	0.5368	0.0526	0.0000	0.0909	None	0.1579	0.0000	0.2727	None	0.0526	0.0000	0.0909	None	None	None	None	None	1.0000	0.4375	0	None	1	1	None	0.8947	0.1053	0.0000	0.1818	None	0.0526	0.0000	0.0909	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.6667	0.5625	None	1
1640153375	1	40	adasha05	2001	ieshuaganocry	1912	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Normal Defense	D35	Queen's Gambit Declined	0	-25	1	1	None	0.8732	0.0244	0.0000	0.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0244	0.0000	0.0400	0.0000	1.0000	None	1.0000	None	0.8333	0.3333	None	1	1	None	0	0.4700	0.2000	0.0000	0.3333	0.0000	0.0750	0.0000	0.0833	0.1250	0.0750	0.0000	0.0833	0.1250	0.0000	None	None	0.0000	0.3333	0.6667	0	None
1640280170	1	28	ieshuaganocry	1923	wschacher	1921	blitz	SERVICE_LICHESS	Sicilian Defense: Accelerated Dragon, Modern Variation	B34	Sicilian Defense	-10	-30	1	1	None	0.6714	0.0714	0.1250	0.0588	0.0000	0.1071	0.0000	0.1765	0.0000	0.0357	0.0000	0.0588	0.0000	1.0000	None	1.0000	None	1.0000	0.8298	None	None	1	None	0	0.3333	0.2222	0.1250	0.3125	0.0000	0.1852	0.0000	0.2500	0.3333	0.0741	0.0000	0.0625	0.3333	0.0000	None	None	0.0000	0.0000	0.1702	None	None
1640265977	1	28	masouddarya1400	1931	ieshuaganocry	1917	blitz	SERVICE_LICHESS	Bird Opening: Dutch Variation	A03	Bird Opening	-10	-35	1	1	None	0.9448	0.0345	0.0000	0.0476	None	0.0345	0.0000	0.0476	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	1.0000	1	None	1	None	0	0.2286	0.2143	0.0000	0.3000	None	0.1429	0.0000	0.2000	None	0.1071	0.0000	0.1500	None	None	None	None	None	0.5000	0.0000	None	0
1640265421	0	17	willmunny	1920	ieshuaganocry	1923	blitz	SERVICE_LICHESS	Russian Game: Cozio (Lasker) Attack	C42	Russian Game	0	-9	1	0	None	0.9765	0.0588	0.0000	0.1111	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.3929	0	None	1	None	1	0.6235	0.0588	0.0000	0.1111	None	0.0588	0.0000	0.1111	None	0.0588	0.0000	0.1111	None	None	None	None	None	1.0000	0.6071	None	1
1640257840	0	22	rudenvas	1901	ieshuaganocry	1917	blitz	SERVICE_LICHESS	Russian Game: Classical Attack	C42	Russian Game	-19	-9	1	None	0	0.6364	0.2273	0.0000	0.3000	0.5000	0.0455	0.0000	0.1000	0.0000	0.0455	0.0000	0.1000	0.0000	0.0000	None	None	0.0000	0.3333	0.1250	None	None	1	1	None	0.7636	0.0455	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0455	0.0000	0.1000	0.0000	1.0000	None	1.0000	None	1.0000	0.8750	None	None
1640257596	0	36	ieshuaganocry	1911	rudenvas	1906	blitz	SERVICE_LICHESS	French Defense: Advance Variation	C02	French Defense	-20	-10	1	None	0	0.4000	0.2500	0.3750	0.2000	0.2308	0.0833	0.0000	0.2000	0.0000	0.0833	0.0000	0.0667	0.1538	0.0000	None	None	0.0000	0.3333	0.2344	None	0	1	1	None	0.8778	0.2222	0.1250	0.5000	0.0000	0.0278	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.6000	0.7656	1	None
1640257173	0	22	rudenvas	1900	ieshuaganocry	1917	blitz	SERVICE_LICHESS	Four Knights Game: Italian Variation	C46	Four Knights Game	-60	-14	0	None	0	0.1636	0.1818	0.0000	0.2857	None	0.1364	0.1250	0.1429	None	0.1818	0.0000	0.2857	None	None	None	None	None	0.5000	0.3250	None	None	1	1	None	0.6546	0.1818	0.1250	0.2143	None	0.0455	0.0000	0.0714	None	0.0455	0.0000	0.0714	None	None	None	None	None	0.0000	0.6750	None	None
1640239044	1	32	ieshuaganocry	1911	ricky_sutindar	1900	blitz	SERVICE_LICHESS	Sicilian Defense: Old Sicilian	B30	Sicilian Defense	0	-10	1	1	None	0.9879	0.0303	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	1.0000	0.0000	None	1	1	None	0	0.3000	0.0625	0.0000	0.1000	0.0000	0.0625	0.0000	0.1000	0.0000	0.1250	0.0000	0.2000	0.0000	0.0000	None	None	0.0000	None	1.0000	0	None
1640376684	2	40	ieshuaganocry	1904	sharifj	1971	blitz	SERVICE_LICHESS	King's Gambit, Falkbeer Countergambit, Blackburne Attack	C31	King's Gambit, Falkbeer Countergambit, Blackburne Attack	-19	-15	1	0	None	0.5220	0.1707	0.2500	0.1667	0.1333	0.1463	0.0000	0.1667	0.2000	0.0488	0.1250	0.0556	0.0000	0.0000	0.0000	None	None	0.5000	0.6076	None	None	0	None	1	0.5900	0.1250	0.2500	0.1765	0.0000	0.2000	0.1250	0.2353	0.2000	0.0250	0.0000	0.0588	0.0000	0.0000	0.0000	None	None	0.5000	0.3924	None	None
1640374612	0	51	ieshuaganocry	1903	lbblitz	1894	blitz	SERVICE_LICHESS	Scandinavian Defense: Main Line	B01	Scandinavian Defense	-19	-9	1	None	0	0.4510	0.1372	0.0000	0.1053	0.2083	0.0980	0.0000	0.1579	0.0833	0.0784	0.0000	0.0526	0.1250	0.0000	None	None	0.0000	0.5000	0.7143	0	None	1	1	None	0.5922	0.0784	0.0000	0.1111	0.0800	0.0784	0.0000	0.1111	0.0800	0.0588	0.0000	0.0556	0.0800	1.0000	None	1.0000	None	1.0000	0.2857	None	1
1640371645	2	36	wwsilva	1937	ieshuaganocry	1909	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	0	-14	1	0	None	0.4811	0.0811	0.1250	0.0952	0.0000	0.0811	0.0000	0.1429	0.0000	0.0811	0.0000	0.1429	0.0000	0.0000	0.0000	None	None	0.4286	1.0000	0	None	1	None	1	0.5556	0.1944	0.2500	0.2381	0.0000	0.0833	0.0000	0.1429	0.0000	0.0556	0.0000	0.0952	0.0000	0.0000	0.0000	None	None	0.5000	0.0000	None	0
1640370557	0	14	ieshuaganocry	1908	skismail	2068	blitz	SERVICE_LICHESS	Scandinavian Defense: Mieses-Kotroc Variation	B01	Scandinavian Defense	-30	-10	1	None	None	0.4857	0.2143	0.2500	0.1667	None	0.0714	0.0000	0.1667	None	0.0714	0.0000	0.1667	None	None	None	None	None	0.0000	0.5417	None	None	0	None	None	0.9143	0.2143	0.2500	0.1667	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.5000	0.4583	None	None
1640351130	1	56	vladimirbyndych	1907	ieshuaganocry	1912	blitz	SERVICE_LICHESS	Russian Game: Modern Attack, Symmetrical Variation	C43	Russian Game	0	0	1	1	None	0.9357	0.1607	0.3750	0.5000	0.0500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	None	None	0.0000	0.7924	None	None	1	None	0	0.5927	0.1454	0.3750	0.0000	0.1250	0.0727	0.0000	0.1429	0.0750	0.0545	0.0000	0.0000	0.0750	0.0000	0.0000	None	None	0.5000	0.2076	None	None
1640331561	0	49	ieshuaganocry	1918	silva06	1951	blitz	SERVICE_LICHESS	Caro-Kann Defense	B10	Caro-Kann Defense	0	0	0	None	0	0.5184	0.1020	0.0000	0.1667	0.1034	0.1224	0.1250	0.1667	0.1034	0.0612	0.0000	0.0000	0.1034	0.0000	None	None	0.0000	0.0000	0.9787	0	None	1	1	None	0.9020	0.1224	0.0000	0.1818	0.1333	0.0408	0.0000	0.1818	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.7143	0.0213	None	1
1640449918	1	10	humble777	2042	ieshuaganocry	2024	rapid	SERVICE_LICHESS	King's Pawn Game: Alapin Opening	C20	King's Pawn Game	-25	-49	0	None	None	0.7909	0.2727	0.3750	0.0000	None	0.0909	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.8947	None	None	1	None	None	0.3000	0.3000	0.3750	0.0000	None	0.1000	0.0000	0.5000	None	0.1000	0.0000	0.5000	None	None	None	None	None	0.0000	0.1053	None	None
1640443774	1	26	nucko	1869	ieshuaganocry	1903	blitz	SERVICE_LICHESS	King's Gambit Accepted: King Knight's Gambit	C39	King's Gambit Accepted	-15	-19	0	1	None	0.5556	0.1111	0.1250	0.1053	None	0.1852	0.3750	0.1053	None	0.0370	0.0000	0.0526	None	None	None	None	None	0.6667	1.0000	None	None	0	None	0	0.2462	0.1538	0.0000	0.2222	None	0.0769	0.1250	0.0556	None	0.1538	0.2500	0.1111	None	None	None	None	None	0.0000	0.0000	None	None
1640437409	1	26	ieshuaganocry	1909	cli	1928	blitz	SERVICE_LICHESS	French Defense: Advance Variation, Euwe Variation	C02	French Defense	-9	-24	1	1	None	0.7037	0.1852	0.2500	0.1579	None	0.0370	0.0000	0.0526	None	0.0370	0.0000	0.0526	None	None	None	None	None	0.3333	0.2917	None	None	1	None	0	0.4462	0.1154	0.1250	0.1111	None	0.1154	0.0000	0.1667	None	0.0769	0.0000	0.1111	None	None	None	None	None	0.5000	0.7083	None	None
1640436832	1	58	ieshuaganocry	1903	zema84	1827	blitz	SERVICE_LICHESS	King's Gambit Accepted: Modern Defense	C36	King's Gambit Accepted	-20	-40	1	1	1	0.7586	0.0862	0.2500	0.0909	0.0513	0.0345	0.0000	0.1818	0.0000	0.0345	0.0000	0.1818	0.0000	1.0000	1.0000	None	None	1.0000	0.9643	1	None	1	0	0	0.2158	0.2807	0.1250	0.1000	0.3590	0.0702	0.0000	0.0000	0.1026	0.1404	0.0000	0.3000	0.1282	0.0000	0.0000	None	None	1.0000	0.0357	None	0
1640433680	1	66	mxito	1860	ieshuaganocry	1898	blitz	SERVICE_LICHESS	Russian Game: Modern Attack, Symmetrical Variation	C43	Russian Game	0	-40	1	1	None	0.8090	0.1194	0.0000	0.2500	0.1064	0.0597	0.1250	0.1667	0.0213	0.0149	0.0000	0.0000	0.0213	1.0000	1.0000	None	None	0.0000	0.9147	1	None	0	None	0	0.3727	0.2576	0.5000	0.1667	0.2391	0.1364	0.0000	0.0833	0.1739	0.0758	0.0000	0.0000	0.1087	0.0000	0.0000	None	None	0.5000	0.0853	None	0
1640432753	0	26	r4victor	1711	ieshuaganocry	2031	rapid	SERVICE_LICHESS	Russian Game: Nimzowitsch Attack	C42	Russian Game	-19	-10	1	None	0	0.8308	0.1923	0.1250	0.1765	1.0000	0.0769	0.0000	0.1176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	None	None	None	1.0000	0.0000	None	0	1	1	None	0.9231	0.1923	0.1250	0.2353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	None	None	0.5000	1.0000	1	None
1640422292	1	74	elking1993	1892	ieshuaganocry	1905	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	0	0	1	1	1	0.8400	0.1200	0.2500	0.2917	0.0000	0.0400	0.0000	0.1250	0.0000	0.0133	0.0000	0.0417	0.0000	1.0000	None	1.0000	None	0.3333	0.8958	1	None	1	0	0	0.5514	0.1081	0.1250	0.1304	0.0930	0.0135	0.0000	0.0435	0.0000	0.0811	0.0000	0.0870	0.0930	0.0000	None	None	0.0000	0.5000	0.1042	None	0
1640420484	1	26	ieshuaganocry	1911	a10-a20	1898	blitz	SERVICE_LICHESS	French Defense: Advance Variation, Euwe Variation	C02	French Defense	-24	-15	0	None	1	0.6889	0.1111	0.0000	0.1765	0.0000	0.2222	0.2500	0.2353	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	None	None	0.2000	0.8367	1	None	1	0	None	0.4462	0.1154	0.1250	0.1176	0.0000	0.1154	0.0000	0.1765	0.0000	0.0769	0.0000	0.0588	1.0000	0.0000	None	None	None	0.6667	0.1633	None	0
1640415042	1	16	ian_maj	2013	ieshuaganocry	1905	blitz	SERVICE_LICHESS	Bird Opening: Dutch Variation	A03	Bird Opening	-10	-70	1	1	None	0.5250	0.0625	0.0000	0.1250	None	0.1250	0.0000	0.2500	None	0.0625	0.1250	0.0000	None	None	None	None	None	1.0000	0.6071	None	None	0	None	0	0.1400	0.3333	0.3750	0.2857	None	0.1333	0.0000	0.2857	None	0.2000	0.1250	0.2857	None	None	None	None	None	0.0000	0.3929	None	None
1640404478	0	31	god_2	1873	ieshuaganocry	1909	blitz	SERVICE_LICHESS	Russian Game: Urusov Gambit	C42	Russian Game	-20	-9	1	None	0	0.5484	0.1613	0.2500	0.1053	0.2500	0.1936	0.0000	0.3158	0.0000	0.0323	0.0000	0.0000	0.2500	0.0000	None	None	0.0000	0.5000	0.0345	None	0	1	1	None	0.9742	0.0645	0.1250	0.0556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	1.0000	0.9655	1	None
1640628233	1	52	ieshuaganocry	2030	pyprohly	1964	rapid	SERVICE_LICHESS	King's Gambit Declined, Queen's Knight Defense	C30	King's Gambit Declined, Queen's Knight Defense	-20	-20	1	1	1	0.5077	0.2692	0.1250	0.4483	0.0000	0.0192	0.0000	0.0345	0.0000	0.0769	0.0000	0.0345	0.2000	1.0000	None	1.0000	None	0.0000	0.0000	None	1	1	0	0	0.3529	0.1176	0.1250	0.1724	0.0000	0.0000	0.0000	0.0000	0.0000	0.1372	0.0000	0.0690	0.3571	0.0000	None	None	0.0000	None	1.0000	0	None
1640624082	1	24	nemarni	1866	ieshuaganocry	1878	blitz	SERVICE_LICHESS	Four Knights Game: Spanish Variation	C48	Four Knights Game	-10	-10	1	1	1	0.6833	0.1667	0.3750	0.0625	None	0.0417	0.0000	0.0625	None	0.0417	0.0000	0.0625	None	None	None	None	None	0.0000	0.8095	1	None	1	0	0	0.7391	0.1304	0.2500	0.0667	None	0.0000	0.0000	0.0000	None	0.0435	0.0000	0.0667	None	None	None	None	None	1.0000	0.1905	None	0
1640623889	0	53	ieshuaganocry	1884	nemarni	1859	blitz	SERVICE_LICHESS	Owen Defense	B00	Owen Defense	-59	-10	1	0	0	0.2547	0.3019	0.3750	0.3214	0.2353	0.0377	0.0000	0.0000	0.1176	0.2264	0.0000	0.2143	0.3529	0.0000	None	None	0.0000	0.2000	0.0000	None	0	1	1	1	0.8415	0.1132	0.5000	0.0714	0.0000	0.0189	0.0000	0.0357	0.0000	0.0189	0.0000	0.0357	0.0000	1.0000	None	1.0000	None	1.0000	1.0000	1	None
1640623386	0	52	nemarni	1853	ieshuaganocry	1891	blitz	SERVICE_LICHESS	Four Knights Game: Spanish Variation	C48	Four Knights Game	-30	-19	1	0	0	0.5077	0.2692	0.2500	0.2500	0.2917	0.0962	0.0000	0.1000	0.1250	0.0577	0.0000	0.0500	0.0833	0.0000	None	None	0.0000	1.0000	0.8571	0	None	1	1	1	0.7077	0.0962	0.1250	0.2000	0.0000	0.0577	0.0000	0.1000	0.0417	0.0385	0.0000	0.0500	0.0417	1.0000	None	1.0000	None	0.7500	0.1429	None	1
1640617893	0	42	ieshuaganocry	1885	andreask05	1905	blitz	SERVICE_LICHESS	King's Gambit Accepted, Schallopp Defense	C34	King's Gambit Accepted, Schallopp Defense	-20	-19	1	None	0	0.4857	0.2143	0.2500	0.1667	0.2273	0.0714	0.0000	0.2500	0.0000	0.0714	0.0000	0.0833	0.0909	0.0000	None	None	0.0000	0.5000	0.0741	None	0	1	1	None	0.9238	0.1190	0.2500	0.1667	0.0455	0.0238	0.0000	0.0833	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	None	0.9259	1	None
1640617310	0	46	airjernih168	1886	ieshuaganocry	1891	blitz	SERVICE_LICHESS	Four Knights Game: Italian Variation	C46	Four Knights Game	-20	-25	1	0	0	0.8217	0.2826	0.1250	0.3158	None	0.0652	0.1250	0.0526	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.3333	0.3678	None	None	0	1	1	0.4522	0.1956	0.1250	0.2105	None	0.1304	0.1250	0.1316	None	0.0652	0.0000	0.0789	None	None	None	None	None	0.6667	0.6322	None	None
1640614534	0	28	ieshuaganocry	1885	eao-myth	1869	blitz	SERVICE_LICHESS	Pirc Defense	B00	Pirc Defense	-40	-10	1	None	0	0.6000	0.2857	0.1250	0.3500	None	0.1071	0.0000	0.1500	None	0.0357	0.0000	0.0500	None	None	None	None	None	None	0.0185	None	None	1	1	None	0.8571	0.1429	0.0000	0.2000	None	0.0714	0.0000	0.1000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.9815	None	None
1640603917	1	74	bkchess1	1885	ieshuaganocry	1891	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	0	0	1	1	1	0.8240	0.0800	0.0000	0.1579	0.0625	0.0667	0.0000	0.1579	0.0417	0.0133	0.0000	0.0000	0.0208	1.0000	1.0000	None	None	0.7500	0.5944	1	None	1	0	0	0.6270	0.0811	0.0000	0.0556	0.1042	0.0676	0.0000	0.0556	0.0833	0.0541	0.0000	0.0000	0.0833	0.0000	0.0000	None	None	0.3333	0.4056	None	0
1640603314	0	15	bauer100	1897	ieshuaganocry	1897	blitz	SERVICE_LICHESS	Colle System	D05	Colle System	-10	-9	1	None	0	0.3467	0.1333	0.1250	0.1429	None	0.0000	0.0000	0.0000	None	0.1333	0.0000	0.2857	None	None	None	None	None	0.5000	0.3182	None	None	1	1	None	0.6267	0.1333	0.1250	0.1429	None	0.0000	0.0000	0.0000	None	0.0667	0.0000	0.1429	None	None	None	None	None	None	0.6818	None	None
1640602833	0	62	ieshuaganocry	1891	klevetos	1863	blitz	SERVICE_LICHESS	Scandinavian Defense: Gubinsky-Melts Defense	B01	Scandinavian Defense	-69	-10	1	None	0	0.1452	0.3064	0.1250	0.3929	0.2692	0.1774	0.0000	0.1786	0.2308	0.1129	0.0000	0.0714	0.1923	0.0000	None	None	0.0000	0.1429	0.9412	0	None	1	1	None	0.6774	0.0806	0.1250	0.1482	0.0000	0.0484	0.0000	0.0370	0.0741	0.0484	0.0000	0.1111	0.0000	1.0000	None	1.0000	None	0.7143	0.0588	None	1
1640601714	1	32	ieshuaganocry	1898	portol	1914	blitz	SERVICE_LICHESS	French Defense: Advance Variation, Paulsen Attack	C02	French Defense	-20	-59	1	1	None	0.8250	0.2812	0.2500	0.4118	0.0000	0.0625	0.0000	0.1176	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	None	None	0.3333	0.7931	None	None	1	None	0	0.5516	0.3226	0.0000	0.5882	0.0000	0.1613	0.1250	0.1176	0.3333	0.0323	0.0000	0.0000	0.1667	0.0000	0.0000	None	None	0.2000	0.2069	None	None
1640601319	0	21	danielschmidt	1881	ieshuaganocry	1891	blitz	SERVICE_LICHESS	King's Indian Defense: Zinnowitz Variation	E90	King's Indian Defense	-29	-20	1	None	0	0.4476	0.2381	0.1250	0.3077	None	0.0000	0.0000	0.0000	None	0.0952	0.0000	0.1538	None	None	None	None	None	0.5000	0.7297	None	None	0	1	None	0.9810	0.0476	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.2703	None	None
1640597291	0	81	ieshuaganocry	1886	shatrughan7777	1879	blitz	SERVICE_LICHESS	King's Gambit Declined, Queen's Knight Defense	C30	King's Gambit Declined, Queen's Knight Defense	-5	-20	1	0	0	0.2469	0.0864	0.1250	0.1667	0.0408	0.0988	0.0000	0.2083	0.0612	0.1728	0.0000	0.1667	0.2041	0.0000	None	0.0000	None	0.5000	0.7613	None	0	1	1	1	0.2074	0.1482	0.2500	0.1739	0.1200	0.1111	0.0000	0.0870	0.1400	0.1482	0.0000	0.2609	0.1200	1.0000	None	None	1.0000	0.4000	0.2387	1	None
1640595927	1	38	dangerous101010	1953	ieshuaganocry	1892	blitz	SERVICE_LICHESS	Russian Game: Cozio (Lasker) Attack	C42	Russian Game	-20	-20	1	1	None	0.9487	0.0513	0.0000	0.2000	0.0000	0.0256	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.5000	0.0000	None	1	1	None	0	0.6210	0.2368	0.0000	0.4000	0.2500	0.0263	0.0000	0.0000	0.0500	0.0526	0.0000	0.2000	0.0000	0.0000	None	None	0.0000	0.7500	1.0000	0	None
1640592578	0	10	ieshuaganocry	1897	symslov	1921	blitz	SERVICE_LICHESS	Scandinavian Defense: Modern Variation	B01	Scandinavian Defense	-50	-9	0	None	0	0.3000	0.3000	0.2500	0.5000	None	0.0000	0.0000	0.0000	None	0.2000	0.1250	0.5000	None	None	None	None	None	None	0.1111	None	None	1	1	None	0.9600	0.1000	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.8889	None	None
